"","site_1000","site_1001","site_1002","site_1003","site_1021","site_1022","site_1023","site_1024","site_1025","site_1026","site_1027","site_1028","site_1029","site_1041","site_1042","site_1043","site_1044","site_1045","site_1046","site_1047","site_1048","site_1049","site_1060","site_1061","site_1062","site_1063","site_1064","site_1065","site_1066","site_1067","site_1068","site_1078","site_1079","site_1080","site_1081","site_1082","site_1083","site_1084","site_1085","site_1096","site_1097","site_1098","site_1099","site_1100","site_1101","site_1102","site_1103","site_1111","site_1112","site_1113","site_1114","site_1115","site_1116","site_1117","site_1118","site_1123","site_1124","site_1125","site_1126","site_881","site_882","site_883","site_884","site_885","site_886","site_909","site_910","site_911","site_912","site_913","site_914","site_915","site_938","site_939","site_940","site_941","site_942","site_943","site_944","site_945","site_966","site_967","site_968","site_969","site_970","site_971","site_972","site_973","site_974","site_995","site_996","site_997","site_998","site_999"
"site_1103",0.824817518248175,0.909502262443439,0.895238095238095,1,0.795527156549521,0.803370786516854,0.785953177257525,0.83206106870229,0.798449612403101,0.845588235294118,0.854077253218884,0.910891089108911,0.887931034482759,0.834586466165414,0.792899408284024,0.799307958477509,0.769516728624535,0.765625,0.707317073170732,0.71841155234657,0.774436090225564,0.820408163265306,0.831325301204819,0.831578947368421,0.815261044176707,0.739130434782609,0.738805970149254,0.741935483870968,0.694656488549618,0.6875,0.636363636363636,0.847222222222222,0.788679245283019,0.743396226415094,0.844827586206897,0.701960784313725,0.676113360323887,0.675,0.506756756756757,0.847826086956522,0.760869565217391,0.782101167315175,0.76,0.708333333333333,0.597122302158273,0.414141414141414,0,0.79746835443038,0.840277777777778,0.78544061302682,0.795081967213115,0.721854304635762,0.638095238095238,0.451327433628319,0.381578947368421,0.800738007380074,0.798611111111111,0.707936507936508,0.63302752293578,0.875,0.847222222222222,0.949790794979079,0.980582524271845,0.972727272727273,1,0.857707509881423,0.805369127516778,0.858156028368794,0.933609958506224,0.980861244019139,0.963963963963964,0.960975609756098,0.851351351351351,0.883636363636364,0.917695473251029,0.901234567901235,0.955156950672646,0.948717948717949,0.907563025210084,1,0.820224719101124,0.831081081081081,0.830188679245283,0.869415807560137,0.876543209876543,0.905982905982906,0.922077922077922,0.931034482758621,0.970588235294118,0.791245791245791,0.826989619377163,0.834645669291339,0.83859649122807,0.846153846153846
"site_1111",0.907692307692308,0.942028985507246,0.979591836734694,1,0.558528428093645,0.526315789473684,0.663157894736842,0.854838709677419,0.860655737704918,0.922480620155039,0.954337899543379,0.968085106382979,0.954128440366973,0.547619047619048,0.45679012345679,0.658181818181818,0.772549019607843,0.909090909090909,0.853479853479853,0.855513307984791,0.920634920634921,0.956709956709957,0.548936170212766,0.416974169741697,0.565957446808511,0.702290076335878,0.779527559055118,0.871698113207547,0.879032258064516,0.909090909090909,0.875,0.386861313868613,0.553784860557769,0.721115537848606,0.889908256880734,0.883817427385892,0.905579399141631,0.920353982300885,0.907801418439716,0.320610687022901,0.534351145038168,0.679012345679012,0.848341232227488,0.884955752212389,0.871212121212121,0.84452296819788,0.79746835443038,0,0.291970802919708,0.433198380566802,0.591304347826087,0.652777777777778,0.621262458471761,0.68,0.710344827586207,0.33852140077821,0.35036496350365,0.448504983388704,0.507987220447284,0.826446280991736,0.824817518248175,0.92,0.947916666666667,0.951456310679612,1,0.774058577405858,0.767605633802817,0.843283582089552,0.903083700440529,0.958974358974359,0.971153846153846,0.958115183246073,0.737588652482269,0.862068965517241,0.895196506550218,0.912663755458515,0.952153110047847,0.945454545454545,0.9375,0.987261146496815,0.715415019762846,0.737588652482269,0.769736842105263,0.848375451263538,0.921397379912664,0.945454545454545,0.935483870967742,0.944954128440367,0.968421052631579,0.639575971731449,0.607272727272727,0.825,0.911439114391144,0.8996138996139
"site_1112",0.922413793103448,0.966480446927374,1,1,0.608856088560886,0.515923566878981,0.673151750972763,0.872727272727273,0.87037037037037,0.939130434782609,0.979057591623037,0.9625,0.968421052631579,0.607142857142857,0.452702702702703,0.603238866396761,0.744493392070485,0.91588785046729,0.893877551020408,0.906382978723404,0.946428571428571,0.970443349753695,0.57487922705314,0.358024691358025,0.545893719806763,0.683760683760684,0.805309734513274,0.89873417721519,0.909090909090909,0.934579439252336,0.918032786885246,0.292682926829268,0.488789237668161,0.704035874439462,0.873684210526316,0.868544600938967,0.91219512195122,0.929292929292929,0.905511811023622,0.316239316239316,0.495726495726496,0.655813953488372,0.846994535519126,0.939393939393939,0.88135593220339,0.850980392156863,0.840277777777778,0.291970802919708,0,0.378995433789954,0.504950495049505,0.630769230769231,0.604395604395604,0.71043771043771,0.786259541984733,0.353711790393013,0.333333333333333,0.384615384615385,0.508771929824561,0.850467289719626,0.813008130081301,0.949238578680203,0.975609756097561,0.97752808988764,1,0.800947867298578,0.75,0.883333333333333,0.92964824120603,0.988023952095808,0.977777777777778,0.987730061349693,0.748031496062992,0.871244635193133,0.940298507462687,0.940298507462687,0.955801104972376,0.96875,0.938775510204082,0.984496124031008,0.786666666666667,0.748031496062992,0.768115942028985,0.887550200803213,0.920398009950249,0.947916666666667,0.968253968253968,0.947368421052632,0.975308641975309,0.670588235294118,0.603238866396761,0.811320754716981,0.934156378600823,0.930735930735931
"site_1113",0.902439024390244,0.947368421052632,0.957446808510638,0.980392156862745,0.581967213114754,0.526132404181185,0.617391304347826,0.865284974093264,0.862433862433862,0.931034482758621,0.951219512195122,0.93984962406015,0.96319018404908,0.563451776649746,0.427509293680297,0.554545454545455,0.71,0.850267379679144,0.834862385321101,0.846153846153846,0.918781725888325,0.965909090909091,0.555555555555556,0.37037037037037,0.466666666666667,0.613526570048309,0.728643216080402,0.857142857142857,0.865284974093264,0.903743315508021,0.852534562211982,0.324200913242009,0.397959183673469,0.642857142857143,0.828220858895706,0.838709677419355,0.865168539325843,0.859649122807018,0.885462555066079,0.333333333333333,0.410628019323671,0.585106382978723,0.769230769230769,0.894736842105263,0.827751196172249,0.780701754385965,0.78544061302682,0.433198380566802,0.378995433789954,0,0.462857142857143,0.59656652360515,0.634146341463415,0.688888888888889,0.753191489361702,0.415841584158416,0.388127853881279,0.414634146341463,0.511627906976744,0.839572192513369,0.808219178082192,0.952941176470588,0.970802919708029,0.986754966887417,1,0.815217391304348,0.746724890829694,0.849765258215962,0.918604651162791,0.985714285714286,0.973856209150327,0.941176470588235,0.744493392070485,0.864077669902913,0.908045977011494,0.908045977011494,0.961038961038961,0.951515151515152,0.952662721893491,1,0.747474747474748,0.682819383259912,0.742971887550201,0.864864864864865,0.908045977011494,0.927272727272727,0.950617283950617,0.96319018404908,0.985185185185185,0.614035087719298,0.545454545454545,0.783783783783784,0.898148148148148,0.892156862745098
"site_1114",0.946808510638298,0.97037037037037,0.983870967741935,1,0.682819383259912,0.681481481481481,0.71830985915493,0.886363636363636,0.883720930232558,0.956989247311828,0.972789115646258,0.96551724137931,0.986301369863014,0.711111111111111,0.595238095238095,0.645320197044335,0.781420765027322,0.858823529411765,0.880597014925373,0.905759162303665,0.933333333333333,0.949685534591195,0.656441717791411,0.5678391959799,0.595092024539877,0.673684210526316,0.78021978021978,0.886010362694301,0.909090909090909,0.905882352941176,0.85,0.524752475247525,0.497206703910615,0.642458100558659,0.808219178082192,0.869822485207101,0.863354037267081,0.857142857142857,0.866666666666667,0.557894736842105,0.484210526315789,0.497076023391813,0.741007194244604,0.818181818181818,0.84375,0.800947867298578,0.795081967213115,0.591304347826087,0.504950495049505,0.462857142857143,0,0.574074074074074,0.641921397379913,0.691699604743083,0.752293577981651,0.535135135135135,0.495049504950495,0.493449781659389,0.5850622406639,0.858823529411765,0.841584158415842,0.934640522875817,1,1,1,0.844311377245509,0.783018867924528,0.877551020408163,0.92258064516129,0.983739837398374,1,0.966386554621849,0.780952380952381,0.862433862433862,0.936305732484076,0.923566878980892,0.985401459854015,0.972972972972973,0.973684210526316,1,0.790055248618785,0.79047619047619,0.836206896551724,0.882926829268293,0.961783439490446,0.945945945945946,1,0.986301369863014,1,0.696682464454976,0.67487684729064,0.797619047619048,0.92964824120603,0.893048128342246
"site_1115",0.878048780487805,0.896373056994819,0.967032967032967,1,0.656140350877193,0.640243902439024,0.608856088560886,0.760683760683761,0.791304347826087,0.901639344262295,0.902439024390244,0.954022988505747,0.911764705882353,0.73109243697479,0.612903225806452,0.624521072796935,0.692946058091286,0.763157894736842,0.776061776061776,0.783132530120482,0.873949579831933,0.898617511520737,0.737556561085973,0.618677042801556,0.592760180995475,0.596774193548387,0.658333333333333,0.729083665338645,0.794871794871795,0.763157894736842,0.782945736434108,0.623076923076923,0.544303797468354,0.561181434599156,0.715686274509804,0.744493392070485,0.789954337899543,0.792452830188679,0.753731343283582,0.612903225806452,0.516129032258065,0.493449781659389,0.6751269035533,0.679245283018868,0.656,0.657992565055762,0.721854304635762,0.652777777777778,0.630769230769231,0.59656652360515,0.574074074074074,0,0.344947735191638,0.517684887459807,0.608695652173913,0.654320987654321,0.569230769230769,0.456445993031359,0.478260869565217,0.833333333333333,0.776923076923077,0.924170616113744,0.955056179775281,0.96875,1,0.822222222222222,0.748148148148148,0.811023622047244,0.868544600938967,0.955801104972376,0.958762886597938,0.966101694915254,0.738805970149254,0.789473684210526,0.87906976744186,0.906976744186046,0.969230769230769,0.941747572815534,0.952380952380952,1,0.774058577405858,0.708955223880597,0.717241379310345,0.82509505703422,0.869767441860465,0.922330097087379,0.940886699507389,0.941176470588235,0.988636363636364,0.71003717472119,0.601532567049808,0.743362831858407,0.844357976653696,0.844897959183673
"site_1116",0.876447876447876,0.912621359223301,0.958974358974359,1,0.671140939597315,0.67741935483871,0.654929577464789,0.757085020242915,0.802469135802469,0.891050583657588,0.899082568807339,0.914438502673797,0.898617511520737,0.681274900398406,0.640866873065015,0.656934306569343,0.724409448818898,0.784232365145228,0.786764705882353,0.778625954198473,0.840637450199203,0.869565217391304,0.700854700854701,0.644444444444444,0.666666666666667,0.662835249042146,0.699604743083004,0.712121212121212,0.773279352226721,0.79253112033195,0.749077490774908,0.633699633699634,0.648,0.56,0.76036866359447,0.725,0.78448275862069,0.768888888888889,0.701067615658363,0.647509578544061,0.540229885057471,0.570247933884298,0.704761904761905,0.697777777777778,0.680608365019011,0.602836879432624,0.638095238095238,0.621262458471761,0.604395604395604,0.634146341463415,0.641921397379913,0.344947735191638,0,0.407407407407407,0.570934256055363,0.6171875,0.553113553113553,0.473333333333333,0.397435897435897,0.800829875518672,0.787545787545788,0.9375,0.947643979057592,0.951219512195122,1,0.80672268907563,0.724381625441696,0.797752808988764,0.867256637168142,0.958762886597938,0.942028985507246,0.947368421052632,0.722419928825623,0.807692307692308,0.87719298245614,0.894736842105263,0.951923076923077,0.936073059360731,0.919282511210762,0.987179487179487,0.753968253968254,0.708185053380783,0.716171617161716,0.804347826086957,0.87719298245614,0.908675799086758,0.925925925925926,0.944700460829493,0.968253968253968,0.680851063829787,0.64963503649635,0.748953974895398,0.874074074074074,0.844961240310077
"site_1117",0.816254416961131,0.88695652173913,0.926940639269406,1,0.708074534161491,0.676712328767123,0.681818181818182,0.77859778597786,0.760299625468165,0.836298932384342,0.84297520661157,0.876777251184834,0.87551867219917,0.745454545454545,0.677233429394813,0.738255033557047,0.726618705035971,0.735849056603774,0.722972972972973,0.741258741258741,0.796363636363636,0.826771653543307,0.751937984496124,0.700680272108844,0.728682170542636,0.642105263157895,0.667870036101083,0.6875,0.726937269372694,0.728301886792453,0.667796610169492,0.703703703703704,0.678832116788321,0.627737226277372,0.767634854771784,0.689393939393939,0.7265625,0.742971887550201,0.567213114754098,0.698245614035088,0.649122807017544,0.661654135338346,0.709401709401709,0.662650602409639,0.609756097560976,0.509803921568627,0.451327433628319,0.68,0.71043771043771,0.688888888888889,0.691699604743083,0.517684887459807,0.407407407407407,0,0.450479233226837,0.671428571428571,0.64983164983165,0.561728395061728,0.488095238095238,0.80377358490566,0.797979797979798,0.92741935483871,0.962790697674419,0.965065502183406,1,0.793893129770992,0.726384364820847,0.780068728522337,0.872,0.954128440366973,0.956709956709957,0.934579439252336,0.770491803278688,0.823943661971831,0.857142857142857,0.888888888888889,0.922413793103448,0.909465020576132,0.894736842105263,0.988888888888889,0.746376811594203,0.750819672131148,0.767584097859327,0.813333333333333,0.849206349206349,0.901234567901235,0.933333333333333,0.900414937759336,0.943661971830986,0.738562091503268,0.724832214765101,0.741444866920152,0.829931972789116,0.829787234042553
"site_1118",0.854838709677419,0.917948717948718,0.945652173913043,1,0.742160278745645,0.76969696969697,0.765567765567766,0.838983050847458,0.879310344827586,0.910569105691057,0.884057971014493,0.920454545454545,0.844660194174757,0.758333333333333,0.762820512820513,0.79467680608365,0.818930041152263,0.834782608695652,0.770114942528736,0.752988047808765,0.841666666666667,0.881278538812785,0.739910313901345,0.783783783783784,0.802690582959641,0.768,0.776859504132231,0.739130434782609,0.796610169491525,0.730434782608696,0.730769230769231,0.786259541984733,0.765690376569038,0.740585774058577,0.825242718446602,0.77292576419214,0.719457013574661,0.775700934579439,0.637037037037037,0.752,0.712,0.748917748917749,0.798994974874372,0.728971962616822,0.658730158730159,0.527675276752767,0.381578947368421,0.710344827586207,0.786259541984733,0.753191489361702,0.752293577981651,0.608695652173913,0.570934256055363,0.450479233226837,0,0.714285714285714,0.702290076335878,0.626297577854671,0.548172757475083,0.826086956521739,0.862595419847328,0.934272300469484,0.988888888888889,0.969072164948454,1,0.797356828193833,0.823529411764706,0.859375,0.916279069767442,0.956284153005464,0.969387755102041,0.977653631284916,0.8,0.8714859437751,0.91705069124424,0.935483870967742,0.928934010152284,0.923076923076923,0.933962264150943,1,0.784232365145228,0.814814814814815,0.842465753424658,0.864150943396226,0.91705069124424,0.932692307692308,0.960975609756098,0.932038834951456,0.97752808988764,0.771217712177122,0.787072243346008,0.859649122807018,0.8996138996139,0.88663967611336
"site_1123",0.944186046511628,0.962962962962963,1,1,0.574803149606299,0.602693602693603,0.741666666666667,0.862068965517241,0.879396984924623,0.943661971830986,0.96551724137931,0.972027972027972,0.988439306358382,0.536231884057971,0.541218637992832,0.704347826086957,0.80952380952381,0.928934010152284,0.894736842105263,0.917431192660551,0.951690821256039,0.989247311827957,0.557894736842105,0.451327433628319,0.621052631578947,0.76036866359447,0.808612440191388,0.9,0.891625615763547,0.918781725888325,0.885462555066079,0.406113537117904,0.572815533980582,0.718446601941748,0.872832369942196,0.918367346938776,0.893617021276596,0.94475138121547,0.924050632911392,0.410138248847926,0.52073732718894,0.696969696969697,0.831325301204819,0.933701657458563,0.89041095890411,0.848739495798319,0.800738007380074,0.33852140077821,0.353711790393013,0.415841584158416,0.535135135135135,0.654320987654321,0.6171875,0.671428571428571,0.714285714285714,0,0.283842794759825,0.3984375,0.492537313432836,0.868020304568528,0.868995633187773,0.944444444444444,0.986394557823129,0.987577639751553,1,0.835051546391753,0.782426778242678,0.865470852017937,0.923076923076923,1,0.987730061349693,0.972602739726027,0.763713080168776,0.907407407407407,0.934782608695652,0.934782608695652,0.975609756097561,0.977142857142857,0.955307262569832,0.982142857142857,0.730769230769231,0.772151898734177,0.814671814671815,0.913793103448276,0.934782608695652,0.965714285714286,0.976744186046512,0.953757225433526,0.986206896551724,0.714285714285714,0.669565217391304,0.856410256410256,0.946902654867257,0.94392523364486
"site_1124",0.931034482758621,0.94413407821229,0.988095238095238,1,0.608856088560886,0.560509554140127,0.696498054474708,0.854545454545454,0.87037037037037,0.930434782608696,0.958115183246073,0.9625,0.947368421052632,0.616071428571429,0.52027027027027,0.619433198380567,0.744493392070485,0.878504672897196,0.861224489795918,0.872340425531915,0.901785714285714,0.940886699507389,0.632850241545894,0.432098765432099,0.594202898550725,0.675213675213675,0.79646017699115,0.848101265822785,0.863636363636364,0.88785046728972,0.868852459016393,0.414634146341463,0.479820627802691,0.659192825112108,0.821052631578947,0.868544600938967,0.892682926829268,0.888888888888889,0.874015748031496,0.41025641025641,0.512820512820513,0.637209302325581,0.846994535519126,0.888888888888889,0.847457627118644,0.796078431372549,0.798611111111111,0.35036496350365,0.333333333333333,0.388127853881279,0.495049504950495,0.569230769230769,0.553113553113553,0.64983164983165,0.702290076335878,0.283842794759825,0,0.289377289377289,0.431578947368421,0.850467289719626,0.861788617886179,0.939086294416244,0.951219512195122,0.955056179775281,1,0.800947867298578,0.78125,0.866666666666667,0.899497487437186,0.964071856287425,0.977777777777778,0.96319018404908,0.755905511811024,0.879828326180258,0.920398009950249,0.930348258706468,0.955801104972376,0.947916666666667,0.959183673469388,0.984496124031008,0.742222222222222,0.748031496062992,0.782608695652174,0.879518072289157,0.950248756218905,0.947916666666667,0.947089947089947,0.947368421052632,0.975308641975309,0.701960784313725,0.62753036437247,0.839622641509434,0.934156378600823,0.913419913419913
"site_1125",0.915057915057915,0.961165048543689,0.98974358974359,1,0.583892617449664,0.548387096774194,0.661971830985915,0.821862348178138,0.876543209876543,0.945525291828794,0.954128440366973,0.967914438502674,0.953917050691244,0.633466135458167,0.492260061919505,0.627737226277372,0.755905511811024,0.858921161825726,0.860294117647059,0.847328244274809,0.936254980079681,0.947826086956522,0.623931623931624,0.459259259259259,0.606837606837607,0.662835249042146,0.754940711462451,0.825757575757576,0.854251012145749,0.883817427385892,0.859778597785978,0.391941391941392,0.464,0.616,0.824884792626728,0.825,0.879310344827586,0.866666666666667,0.814946619217082,0.440613026819923,0.494252873563218,0.586776859504132,0.79047619047619,0.822222222222222,0.787072243346008,0.730496453900709,0.707936507936508,0.448504983388704,0.384615384615385,0.414634146341463,0.493449781659389,0.456445993031359,0.473333333333333,0.561728395061728,0.626297577854671,0.3984375,0.289377289377289,0,0.358974358974359,0.850622406639004,0.846153846153846,0.955357142857143,0.979057591623037,0.980487804878049,1,0.823529411764706,0.752650176678445,0.865168539325843,0.902654867256637,0.989690721649485,0.990338164251208,0.978947368421053,0.750889679715303,0.876923076923077,0.921052631578947,0.921052631578947,0.980769230769231,0.972602739726027,0.955156950672646,1,0.753968253968254,0.722419928825623,0.775577557755776,0.869565217391304,0.929824561403509,0.954337899543379,0.972222222222222,0.953917050691244,1,0.659574468085106,0.613138686131387,0.807531380753138,0.925925925925926,0.922480620155039
"site_1126",0.911439114391144,0.944954128440367,0.971014492753623,1,0.625806451612903,0.609065155807365,0.682432432432432,0.822393822393822,0.835294117647059,0.9182156133829,0.930434782608696,0.969849246231156,0.947598253275109,0.673003802281369,0.611940298507463,0.692307692307692,0.729323308270677,0.818181818181818,0.823943661971831,0.832116788321168,0.901140684410646,0.925619834710744,0.67479674796748,0.595744680851064,0.658536585365854,0.641025641025641,0.705660377358491,0.768115942028985,0.799227799227799,0.826086956521739,0.816254416961131,0.557894736842105,0.564885496183206,0.610687022900763,0.790393013100437,0.801587301587302,0.860655737704918,0.831223628691983,0.774744027303754,0.56043956043956,0.538461538461538,0.614173228346457,0.711711711711712,0.789029535864979,0.730909090909091,0.673469387755102,0.63302752293578,0.507987220447284,0.508771929824561,0.511627906976744,0.5850622406639,0.478260869565217,0.397435897435897,0.488095238095238,0.548172757475083,0.492537313432836,0.431578947368421,0.358974358974359,0,0.826086956521739,0.845614035087719,0.974576271186441,0.980295566502463,0.981566820276498,1,0.824,0.776271186440678,0.835125448028674,0.899159663865546,0.970873786407767,0.981735159817352,0.98019801980198,0.761092150170648,0.860294117647059,0.9,0.925,0.981818181818182,0.974025974025974,0.965957446808511,1,0.75,0.747440273037543,0.758730158730159,0.854166666666667,0.925,0.948051948051948,0.956140350877193,0.965065502183406,0.990049751243781,0.700680272108844,0.636363636363636,0.776892430278884,0.900709219858156,0.896296296296296
"site_881",0.84,0.904761904761905,0.970588235294118,1,0.640167364016736,0.687943262411348,0.697777777777778,0.75531914893617,0.782608695652174,0.838383838383838,0.937106918238994,0.9375,0.936708860759494,0.635416666666667,0.734848484848485,0.711627906976744,0.723076923076923,0.769230769230769,0.821596244131455,0.901477832512315,0.864583333333333,0.929824561403509,0.702857142857143,0.791469194312796,0.828571428571429,0.762376237623762,0.752577319587629,0.804878048780488,0.872340425531915,0.901098901098901,0.830188679245283,0.794392523364486,0.81151832460733,0.738219895287958,0.822784810126582,0.834254143646409,0.872832369942196,0.867469879518072,0.873873873873874,0.861386138613861,0.782178217821782,0.770491803278688,0.788079470198676,0.879518072289157,0.892156862745098,0.856502242152466,0.875,0.826446280991736,0.850467289719626,0.839572192513369,0.858823529411765,0.833333333333333,0.800829875518672,0.80377358490566,0.826086956521739,0.868020304568528,0.850467289719626,0.850622406639004,0.826086956521739,0,0.448598130841121,0.757575757575758,0.893939393939394,0.917808219178082,0.978723404255319,0.35195530726257,0.446428571428571,0.576923076923077,0.808383233532934,0.851851851851852,0.905405405405405,0.908396946564885,0.513513513513513,0.562189054726368,0.775147928994083,0.834319526627219,0.879194630872483,0.8625,0.914634146341463,0.979381443298969,0.492227979274611,0.567567567567568,0.639344262295082,0.67741935483871,0.869822485207101,0.8625,0.936305732484076,0.911392405063291,0.953846153846154,0.569506726457399,0.683720930232558,0.677777777777778,0.76303317535545,0.798994974874372
"site_882",0.71551724137931,0.82122905027933,0.952380952380952,1,0.638376383763838,0.67515923566879,0.626459143968872,0.672727272727273,0.666666666666667,0.756521739130435,0.87434554973822,0.8875,0.894736842105263,0.714285714285714,0.695945945945946,0.676113360323887,0.674008810572687,0.710280373831776,0.738775510204082,0.804255319148936,0.794642857142857,0.901477832512315,0.777777777777778,0.777777777777778,0.739130434782609,0.683760683760684,0.68141592920354,0.772151898734177,0.8,0.841121495327103,0.819672131147541,0.796747967479675,0.757847533632287,0.68609865470852,0.757894736842105,0.821596244131455,0.814634146341463,0.838383838383838,0.834645669291339,0.846153846153846,0.752136752136752,0.767441860465116,0.792349726775956,0.828282828282828,0.847457627118644,0.819607843137255,0.847222222222222,0.824817518248175,0.813008130081301,0.808219178082192,0.841584158415842,0.776923076923077,0.787545787545788,0.797979797979798,0.862595419847328,0.868995633187773,0.861788617886179,0.846153846153846,0.845614035087719,0.448598130841121,0,0.583756345177665,0.817073170731707,0.820224719101124,1,0.488151658767773,0.4375,0.466666666666667,0.708542713567839,0.808383233532934,0.822222222222222,0.865030674846626,0.535433070866142,0.433476394849785,0.651741293532338,0.671641791044776,0.801104972375691,0.760416666666667,0.795918367346939,0.984496124031008,0.546666666666667,0.519685039370079,0.536231884057971,0.542168674698795,0.681592039800995,0.739583333333333,0.841269841269841,0.831578947368421,0.925925925925926,0.623529411764706,0.643724696356275,0.584905660377358,0.621399176954732,0.670995670995671
"site_883",0.595628415300546,0.738461538461539,0.848739495798319,1,0.873873873873874,0.879245283018868,0.807692307692308,0.730994152046784,0.70059880239521,0.679558011049724,0.788732394366197,0.837837837837838,0.858156028368794,0.908571428571429,0.894736842105263,0.848484848484849,0.797752808988764,0.745454545454545,0.76530612244898,0.806451612903226,0.771428571428571,0.844155844155844,0.911392405063291,0.927835051546392,0.89873417721519,0.837837837837838,0.807909604519774,0.829787234042553,0.83625730994152,0.866666666666667,0.846153846153846,0.928934010152284,0.919540229885057,0.873563218390805,0.843971631205674,0.890243902439024,0.871794871794872,0.89261744966443,0.882926829268293,0.935135135135135,0.891891891891892,0.91566265060241,0.925373134328358,0.879194630872483,0.903743315508021,0.932038834951456,0.949790794979079,0.92,0.949238578680203,0.952941176470588,0.934640522875817,0.924170616113744,0.9375,0.92741935483871,0.934272300469484,0.944444444444444,0.939086294416244,0.955357142857143,0.974576271186441,0.757575757575758,0.583756345177665,0,0.478260869565217,0.581395348837209,0.948051948051948,0.790123456790123,0.797101449275362,0.570680628272251,0.453333333333333,0.542372881355932,0.603053435114504,0.701754385964912,0.853658536585366,0.630434782608696,0.5,0.539473684210526,0.560606060606061,0.524475524475524,0.659863945578231,0.925,0.852272727272727,0.785365853658537,0.665198237885463,0.63,0.539473684210526,0.608391608391608,0.671428571428571,0.631205673758865,0.84070796460177,0.87378640776699,0.858585858585859,0.693251533742331,0.56701030927835,0.648351648351648
"site_884",0.706666666666667,0.670103092783505,0.837209302325581,1,0.947089947089947,0.922413793103448,0.862857142857143,0.840579710144927,0.716417910447761,0.702702702702703,0.743119266055046,0.794871794871795,0.851851851851852,0.957746478873239,0.953271028037383,0.903030303030303,0.889655172413793,0.803030303030303,0.803680981595092,0.790849673202614,0.76056338028169,0.834710743801653,0.952,0.962732919254658,0.936,0.934210526315789,0.888888888888889,0.870967741935484,0.855072463768116,0.893939393939394,0.864197530864197,0.963414634146341,0.943262411347518,0.900709219858156,0.87037037037037,0.908396946564885,0.91869918699187,0.931034482758621,0.883720930232558,0.960526315789474,0.947368421052632,0.954887218045113,0.920792079207921,0.862068965517241,0.87012987012987,0.942196531791908,0.980582524271845,0.947916666666667,0.975609756097561,0.970802919708029,1,0.955056179775281,0.947643979057592,0.962790697674419,0.988888888888889,0.986394557823129,0.951219512195122,0.979057591623037,0.980295566502463,0.893939393939394,0.817073170731707,0.478260869565217,0,0.4375,0.909090909090909,0.937984496124031,0.896551724137931,0.759493670886076,0.487179487179487,0.411764705882353,0.510204081632653,0.580246913580247,0.965116279069767,0.774834437086093,0.546218487394958,0.596638655462185,0.494949494949495,0.545454545454545,0.701754385964912,0.914893617021277,0.958041958041958,0.906976744186046,0.77319587628866,0.724550898203593,0.596638655462185,0.654545454545455,0.551401869158878,0.592592592592593,0.775,0.976878612716763,0.915151515151515,0.8,0.68944099378882,0.691275167785235
"site_885",0.682926829268293,0.711711711711712,0.78,0.967213114754098,0.931034482758621,0.91869918699187,0.883597883597884,0.842105263157895,0.77027027027027,0.716049382716049,0.788617886178862,0.847826086956522,0.868852459016393,0.974358974358974,0.956140350877193,0.888268156424581,0.924528301886792,0.849315068493151,0.830508474576271,0.844311377245509,0.782051282051282,0.822222222222222,0.956834532374101,0.965714285714286,0.928057553956835,0.927710843373494,0.873417721518987,0.905325443786982,0.881578947368421,0.917808219178082,0.886363636363636,0.966292134831461,0.948387096774194,0.909677419354839,0.918032786885246,0.917241379310345,0.927007299270073,0.938461538461538,0.935483870967742,0.963855421686747,0.939759036144578,0.959183673469388,0.930434782608696,0.892307692307692,0.916666666666667,0.946524064171123,0.972727272727273,0.951456310679612,0.97752808988764,0.986754966887417,1,0.96875,0.951219512195122,0.965065502183406,0.969072164948454,0.987577639751553,0.955056179775281,0.980487804878049,0.981566820276498,0.917808219178082,0.820224719101124,0.581395348837209,0.4375,0,0.931034482758621,0.916083916083916,0.914893617021277,0.825581395348837,0.633587786259542,0.434343434343434,0.446428571428571,0.557894736842105,0.967741935483871,0.854545454545454,0.669172932330827,0.639097744360902,0.52212389380531,0.516129032258065,0.640625,0.934426229508197,0.949044585987261,0.935483870967742,0.846153846153846,0.767955801104972,0.684210526315789,0.564516129032258,0.570247933884298,0.557377049180328,0.723404255319149,0.967914438502674,0.94413407821229,0.819444444444444,0.737142857142857,0.717791411042945
"site_886",0.982142857142857,1,0.958333333333333,1,1,1,1,1,0.979166666666667,0.963636363636364,1,1,1,1,1,1,1,1,0.984,0.982608695652174,1,1,1,1,1,1,1,1,0.98,1,1,1,1,1,1,0.978494623655914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.978723404255319,1,0.948051948051948,0.909090909090909,0.931034482758621,0,1,1,0.983333333333333,0.974683544303797,0.914893617021277,0.9,0.953488372093023,1,1,0.975308641975309,0.950617283950617,0.967213114754098,0.972222222222222,0.973684210526316,1,1,1,0.987179487179487,0.968992248062015,0.950617283950617,0.972222222222222,0.971014492753623,0.971428571428571,1,1,1,0.978260869565217,0.967479674796748,0.981981981981982
